START_DATE,END_DATE,CATEGORY,START,STOP,MILES,AVG_CATEGORY_MILES,date,time,day_night,ROUND_TRIP,MINUTES,RIDE_DURATION,NEXT_RIDE,TIME_DIFF,MONTH_April,MONTH_August,MONTH_December,MONTH_February,MONTH_January,MONTH_July,MONTH_June,MONTH_March,MONTH_May,MONTH_November,MONTH_October,MONTH_September,WEEKDAY_Friday,WEEKDAY_Monday,WEEKDAY_Saturday,WEEKDAY_Sunday,WEEKDAY_Thursday,WEEKDAY_Tuesday,WEEKDAY_Wednesday,PURPOSE_Airport/Travel,PURPOSE_Between Offices,PURPOSE_Charity ($),PURPOSE_Commute,PURPOSE_Customer Visit,PURPOSE_Errand/Supplies,PURPOSE_Meal/Entertain,PURPOSE_Meeting,PURPOSE_Moving,PURPOSE_Temporary Site
2024-01-27 12:28:00,2024-01-27 13:33:00,0,Charlotte,Palm Beach,-1.040649545958295,6.139240506329114,2024-01-27,12:28,0,0,0.6607161051006001,0.6607161051006001,2024-01-27 15:34:00,-0.9108303707504652,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-01-27 15:34:00,2024-01-27 17:02:00,0,Gainesville,Kissimmee,1.1006106362091213,6.139240506329114,2024-01-27,15:34,0,0,1.6017445924808635,1.6017445924808635,2024-01-27 18:43:00,-0.922625932866053,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-01-27 18:43:00,2024-01-27 19:52:00,0,Wilmington,Raleigh,-0.6433022956591867,6.139240506329114,2024-01-27,18:43,1,0,0.8243732333406459,0.8243732333406459,2024-01-28 17:35:00,-0.21371264971922618,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-01-28 17:35:00,2024-01-28 17:47:00,0,Orlando,Daytona Beach,-1.1289489349136523,6.139240506329114,2024-01-28,17:35,0,0,-1.507740844080007,-1.507740844080007,2024-01-29 10:50:00,-0.3788505193374554,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-01-29 10:50:00,2024-01-29 12:03:00,0,New York,Durham,1.1889100251644786,6.139240506329114,2024-01-29,10:50,0,0,0.9880303615806917,0.9880303615806917,2024-01-29 18:29:00,-0.7545391727189269,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-01-29 18:29:00,2024-01-29 19:47:00,0,New York,Elizabeth,0.5708143024769773,6.139240506329114,2024-01-29,18:29,1,0,1.192601771880749,1.192601771880749,2024-01-30 03:39:00,-0.7038182556218994,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-01-30 03:39:00,2024-01-30 04:04:00,0,Miami,Orlando,-0.6433022956591867,6.139240506329114,2024-01-30,03:39,1,0,-0.975855177299858,-0.975855177299858,2024-01-31 02:11:00,-0.19955797518052082,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2024-01-31 02:11:00,2024-01-31 02:52:00,0,Lake Wales,Atlanta,-0.6874519901368654,6.139240506329114,2024-01-31,02:11,1,0,-0.32122666433967484,-0.32122666433967484,2024-01-31 13:02:00,-0.6224288770243435,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
2024-01-31 13:02:00,2024-01-31 13:57:00,1,Gainesville,Latta,1.1447603306868002,7.085714285714285,2024-01-31,13:02,0,0,0.25157328450048555,0.25157328450048555,2024-01-31 16:02:00,-0.9084712583273477,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2024-01-31 16:02:00,2024-01-31 17:25:00,1,Morrisville,Orlando,0.23969159389438696,7.085714285714285,2024-01-31,16:02,0,0,1.3971731821808062,1.3971731821808062,2024-01-31 23:42:00,-0.7598471756709414,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2024-02-01 16:23:00,2024-02-01 17:02:00,0,Morrisville,Tampa,0.9460867055372459,6.139240506329114,2024-02-01,16:23,0,0,-0.4030552284596977,-0.4030552284596977,2024-02-01 20:08:00,-0.8724947938748049,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2024-02-01 20:08:00,2024-02-01 21:06:00,0,Berkeley Heights,Lake Wales,-1.0847992404359736,6.139240506329114,2024-02-01,20:08,1,0,0.3743161306805199,0.3743161306805199,2024-02-05 02:23:00,1.7526075549492601,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2024-02-05 02:23:00,2024-02-05 03:23:00,1,Apex,Elizabeth,-1.1510237821524916,7.085714285714285,2024-02-05,02:23,1,0,0.4561446948005428,0.4561446948005428,2024-02-05 07:20:00,-0.8424161104800559,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-02-05 07:20:00,2024-02-05 07:31:00,1,Tampa,Elizabeth,-0.6874519901368654,7.085714285714285,2024-02-05,07:20,0,0,-1.5486551261400183,-1.5486551261400183,2024-02-06 04:46:00,-0.2302264366810491,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-02-06 04:46:00,2024-02-06 05:19:00,1,Apex,Jamaica,-0.7757513790922227,7.085714285714285,2024-02-06,04:46,1,0,-0.6485409208197664,-0.6485409208197664,2024-02-06 05:16:00,-0.9839628558671096,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2024-02-06 05:16:00,2024-02-06 05:51:00,0,Morrisville,Kissimmee,-0.8861256152864194,6.139240506329114,2024-02-06,05:16,1,0,-0.5667123566997435,-0.5667123566997435,2024-02-08 14:03:00,1.0065382511383318,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2024-02-08 14:03:00,2024-02-08 14:55:00,0,West Palm Beach,Raleigh,2.9328229570327866,6.139240506329114,2024-02-08,14:03,0,0,0.12883043832045118,0.12883043832045118,2024-02-10 05:29:00,0.38255301522373714,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2024-02-10 05:29:00,2024-02-10 05:51:00,0,Sarasota,Melbourne,-0.9523501570029375,6.139240506329114,2024-02-10,05:29,1,0,-1.0985980234798924,-1.0985980234798924,2024-02-12 00:40:00,0.5329464321974816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-02-12 00:40:00,2024-02-12 01:29:00,0,Jamaica,Charlotte,-0.6874519901368654,6.139240506329114,2024-02-12,00:40,1,0,0.006087592140416814,0.006087592140416814,2024-02-12 08:27:00,-0.7356662733339864,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-02-12 08:27:00,2024-02-12 09:29:00,0,West Palm Beach,Daytona Beach,1.3655088030751936,6.139240506329114,2024-02-12,08:27,0,0,0.5379732589205657,0.5379732589205657,2024-02-12 16:35:00,-0.7309480484877513,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-02-13 10:40:00,2024-02-13 11:31:00,1,Gainesville,West Palm Beach,-0.9082004625252589,7.085714285714285,2024-02-13,10:40,0,0,0.08791615626043972,0.08791615626043972,2024-02-13 10:44:00,-1.0099130925214028,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2024-02-13 10:44:00,2024-02-13 10:58:00,1,Melbourne,West Palm Beach,-1.1510237821524916,7.085714285714285,2024-02-13,10:44,0,0,-1.4259122799599842,-1.4259122799599842,2024-02-14 10:24:00,-0.15296550482394902,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2024-02-14 10:24:00,2024-02-14 11:52:00,0,Sarasota,Savannah,-1.0185746987194557,6.139240506329114,2024-02-14,10:24,0,0,1.6017445924808635,1.6017445924808635,2024-02-14 11:31:00,-0.9945788617711386,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2024-02-14 11:31:00,2024-02-14 11:56:00,1,Winter Park,Fort Pierce,-0.4446286705096326,7.085714285714285,2024-02-14,11:31,0,0,-0.975855177299858,-0.975855177299858,2024-02-14 19:03:00,-0.7303582703819719,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2024-02-14 19:03:00,2024-02-14 19:41:00,0,West Palm Beach,New York,-0.6212274484203474,6.139240506329114,2024-02-14,19:03,1,0,-0.4439695105197092,-0.4439695105197092,2024-02-15 00:28:00,-0.8129272051910865,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2024-02-15 00:28:00,2024-02-15 01:24:00,1,Jacksonville,Savannah,1.6304069699412655,7.085714285714285,2024-02-15,00:28,1,0,0.292487566560497,0.292487566560497,2024-02-19 00:42:00,2.3901576872967807,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2024-02-19 00:42:00,2024-02-19 01:51:00,1,Wilmington,Jamaica,-1.040649545958295,7.085714285714285,2024-02-19,00:42,1,0,0.8243732333406459,0.8243732333406459,2024-02-22 16:28:00,2.0828832941857187,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-02-22 16:28:00,2024-02-22 17:22:00,0,Raleigh,Orlando,-1.1289489349136523,6.139240506329114,2024-02-22,16:28,0,0,0.21065900244047409,0.21065900244047409,2024-02-24 04:35:00,0.2640076159620798,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2024-02-24 04:35:00,2024-02-24 04:53:00,0,Cary,Orlando,2.8445235680774297,6.139240506329114,2024-02-24,04:35,1,0,-1.2622551517199383,-1.2622551517199383,2024-02-25 13:57:00,0.18792624031653843,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-02-25 13:57:00,2024-02-25 14:31:00,0,Apex,Palm Beach,-0.8199010735699015,6.139240506329114,2024-02-25,13:57,0,0,-0.607626638759755,-0.607626638759755,2024-02-25 23:37:00,-0.6601746757942245,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-02-25 23:37:00,2024-02-26 00:34:00,1,Cary,Berkeley Heights,1.8732302895684982,7.085714285714285,2024-02-25,23:37,1,0,0.3334018486205084,0.3334018486205084,2024-02-26 20:57:00,-0.2608948981815774,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-02-26 20:57:00,2024-02-26 21:34:00,0,New York,Charlotte,-0.17973050364356044,6.139240506329114,2024-02-26,20:57,1,0,-0.48488379257972064,-0.48488379257972064,2024-02-27 05:26:00,-0.7038182556218994,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-02-27 05:26:00,2024-02-27 05:34:00,0,Orlando,Savannah,-0.9964998514806162,6.139240506329114,2024-02-27,05:26,1,0,-1.6713979723200527,-1.6713979723200527,2024-02-27 14:34:00,-0.6637133444289008,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2024-02-27 14:34:00,2024-02-27 14:47:00,0,Tampa,Winter Park,2.491326012256,6.139240506329114,2024-02-27,14:34,0,0,-1.4668265620199956,-1.4668265620199956,2024-02-29 08:14:00,0.4845846275235716,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2024-02-29 08:14:00,2024-02-29 08:46:00,0,Lake Wales,Winter Park,2.3588769288229634,6.139240506329114,2024-02-29,08:14,0,0,-0.6894552028797779,-0.6894552028797779,2024-03-01 08:52:00,-0.1293743805927734,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2024-03-01 08:52:00,2024-03-01 09:31:00,0,Miami,Lake Wales,0.9902364000149245,6.139240506329114,2024-03-01,08:52,0,0,-0.4030552284596977,-0.4030552284596977,2024-03-03 00:07:00,0.38373257143529593,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-03-03 00:07:00,2024-03-03 01:06:00,0,Kissimmee,Charlotte,-0.9302753097640982,6.139240506329114,2024-03-03,00:07,1,0,0.41523041274053135,0.41523041274053135,2024-03-03 18:03:00,-0.3823891879721317,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-03-03 18:03:00,2024-03-03 19:04:00,0,Melbourne,Fort Pierce,-0.8640507680475802,6.139240506329114,2024-03-03,18:03,1,0,0.4970589768605543,0.4970589768605543,2024-03-07 17:58:00,2.3760030127580754,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-03-07 17:58:00,2024-03-07 19:22:00,0,Cary,Apex,-1.1068740876748129,6.139240506329114,2024-03-07,17:58,0,0,1.4380874642408177,1.4380874642408177,2024-03-10 09:09:00,1.2041139165744275,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2024-03-10 09:09:00,2024-03-10 10:18:00,1,Chapel Hill,Tampa,0.04101796874483298,7.085714285714285,2024-03-10,09:09,0,0,0.8243732333406459,0.8243732333406459,2024-03-13 04:00:00,1.342711771432584,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-03-13 04:00:00,2024-03-13 04:13:00,0,Durham,Jamaica,-1.0185746987194557,6.139240506329114,2024-03-13,04:00,1,0,-1.4668265620199956,-1.4668265620199956,2024-03-14 20:52:00,0.4562752784461609,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2024-03-14 20:52:00,2024-03-14 22:05:00,0,Elizabeth,Boca Raton,-0.6653771428980261,6.139240506329114,2024-03-14,20:52,1,0,0.9880303615806917,0.9880303615806917,2024-03-16 07:18:00,0.19323424326855296,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2024-03-16 07:18:00,2024-03-16 08:07:00,0,Gainesville,Jamaica,-0.9744250042417769,6.139240506329114,2024-03-16,07:18,0,0,0.006087592140416814,0.006087592140416814,2024-03-18 00:34:00,0.4491979411768082,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-03-18 00:34:00,2024-03-18 00:48:00,0,Jamaica,Sarasota,-0.9744250042417769,6.139240506329114,2024-03-18,00:34,1,0,-1.4259122799599842,-1.4259122799599842,2024-03-20 01:39:00,0.7464461064896208,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-03-20 01:39:00,2024-03-20 03:05:00,1,Palm Beach,Atlanta,-1.040649545958295,7.085714285714285,2024-03-20,01:39,1,0,1.5199160283608406,1.5199160283608406,2024-03-22 14:03:00,1.1044414166977106,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2024-03-22 14:03:00,2024-03-22 14:39:00,0,Daytona Beach,Melbourne,0.5708143024769773,6.139240506329114,2024-03-22,14:03,0,0,-0.525798074639732,-0.525798074639732,2024-03-23 08:58:00,-0.33402738329822174,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-03-23 08:58:00,2024-03-23 10:25:00,0,West Palm Beach,Chapel Hill,-0.53292805946499,6.139240506329114,2024-03-23,08:58,0,0,1.560830310420852,1.560830310420852,2024-03-23 09:06:00,-1.0287859919063433,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-03-23 09:06:00,2024-03-23 09:56:00,0,Palm Beach,Atlanta,-0.6874519901368654,6.139240506329114,2024-03-23,09:06,0,0,0.04700187420042827,0.04700187420042827,2024-03-24 12:09:00,-0.05447256115879087,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-03-24 12:09:00,2024-03-24 13:09:00,0,Raleigh,Lake Wales,0.10724251046135097,6.139240506329114,2024-03-24,12:09,0,0,0.4561446948005428,0.4561446948005428,2024-03-24 13:11:00,-0.9810139653382126,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-03-24 13:11:00,2024-03-24 14:04:00,0,Elizabeth,Durham,0.9681615527760852,6.139240506329114,2024-03-24,13:11,0,0,0.16974472038046262,0.16974472038046262,2024-03-25 23:44:00,0.2091582521245965,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-03-25 23:44:00,2024-03-26 00:11:00,0,Apex,West Palm Beach,-0.2018053508823999,6.139240506329114,2024-03-25,23:44,1,0,-0.8940266131798351,-0.8940266131798351,2024-03-26 23:17:00,-0.16476106693953682,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-03-26 23:17:00,2024-03-27 00:44:00,0,Atlanta,Miami,-0.8640507680475802,6.139240506329114,2024-03-26,23:17,1,0,1.560830310420852,1.560830310420852,2024-03-27 01:25:00,-0.9580126192128164,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2024-03-27 01:25:00,2024-03-27 02:21:00,0,Jacksonville,Winter Park,-0.22388019812123916,6.139240506329114,2024-03-27,01:25,1,0,0.292487566560497,0.292487566560497,2024-03-27 09:13:00,-0.7392049419686627,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2024-03-27 09:13:00,2024-03-27 09:43:00,0,Latta,Boca Raton,0.1513922049390297,6.139240506329114,2024-03-27,09:13,0,0,-0.7712837669998008,-0.7712837669998008,2024-03-28 14:52:00,0.04932838545838178,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2024-03-28 14:52:00,2024-03-28 15:47:00,1,Cary,Chapel Hill,0.9460867055372459,7.085714285714285,2024-03-28,14:52,0,0,0.25157328450048555,0.25157328450048555,2024-03-30 08:47:00,0.4686606186675281,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2024-03-30 08:47:00,2024-03-30 09:56:00,0,Cary,Raleigh,-0.3121795870765966,6.139240506329114,2024-03-30,08:47,0,0,0.8243732333406459,0.8243732333406459,2024-03-31 11:42:00,-0.0703965700148344,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-03-31 11:42:00,2024-03-31 12:29:00,0,Fort Pierce,Boca Raton,-0.400478976031954,6.139240506329114,2024-03-31,11:42,0,0,-0.0757409719796061,-0.0757409719796061,2024-03-31 19:22:00,-0.7386151638628833,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-03-31 19:22:00,2024-03-31 20:27:00,0,Lake Wales,Tampa,-0.24595504536007864,6.139240506329114,2024-03-31,19:22,1,0,0.6607161051006001,0.6607161051006001,2024-04-01 04:13:00,-0.7073569242565757,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-04-01 04:13:00,2024-04-01 05:38:00,0,Gainesville,Daytona Beach,0.2838412883720657,6.139240506329114,2024-04-01,04:13,1,0,1.4790017463008291,1.4790017463008291,2024-04-03 13:05:00,0.9799982363782592,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-04-03 13:05:00,2024-04-03 14:22:00,1,Sarasota,Morrisville,-1.0627243931971342,7.085714285714285,2024-04-03,13:05,0,0,1.1516874898207374,1.1516874898207374,2024-04-03 17:36:00,-0.8677765690285697,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
